Campaign	Weekday (group)	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
D8IC8B	Sunday	14-08-16 8:36	09-01-17 15:28	09-Jan-17	14-08-16 8:36	1381	Amazon Fire	92	zjwiqhw	Fire1	12053	14-08-16 11:28	776.4665861	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	01-08-16 14:43	01-Aug-16	03-11-14 5:10	692	Amazon Fire	94	qfxhitr	Fire1	6941	03-11-14 14:02	1018.730057	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	01-08-16 14:43	01-Aug-16	03-11-14 5:10	692	Amazon Fire	94	dunnniu	Fire1	6941	18-12-16 2:27	1018.730057	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	01-08-16 14:43	01-Aug-16	03-11-14 5:10	692	Amazon Fire	114	qfxhitr	Fire1	6941	03-11-14 14:02	1018.730057	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	01-08-16 14:43	01-Aug-16	03-11-14 5:10	692	Amazon Fire	114	dunnniu	Fire1	6941	18-12-16 2:27	1018.730057	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	23-02-15 23:17	23-Feb-15	03-11-14 5:10	692	Amazon Fire	116	qfxhitr	Fire1	678	03-11-14 14:02	995.5640228	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	23-02-15 23:17	23-Feb-15	03-11-14 5:10	692	Amazon Fire	116	dunnniu	Fire1	678	18-12-16 2:27	995.5640228	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	08-08-16 1:42	08-Aug-16	14-08-16 8:36	1381	Amazon Fire	134	nlefssc	Fire1	7133	18-06-16 14:10	608.6120131	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	08-08-16 1:42	08-Aug-16	14-08-16 8:36	1381	Amazon Fire	134	zjwiqhw	Fire1	7133	14-08-16 11:28	608.6120131	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	25-05-15 11:50	25-May-15	03-11-14 5:10	692	Amazon Fire	139	qfxhitr	Fire1	1079	03-11-14 14:02	902.9804796	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	25-05-15 11:50	25-May-15	03-11-14 5:10	692	Amazon Fire	139	dunnniu	Fire1	1079	18-12-16 2:27	902.9804796	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	149	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	149	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	25-05-15 11:50	25-May-15	03-11-14 5:10	692	Amazon Fire	150	qfxhitr	Fire1	1079	03-11-14 14:02	902.9804796	0	0	1	0
D8IC8B	Sunday	08-10-13 11:56	25-05-15 11:50	25-May-15	03-11-14 5:10	692	Amazon Fire	150	dunnniu	Fire1	1079	18-12-16 2:27	902.9804796	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	172	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	172	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	173	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	173	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	175	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	175	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	177	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	177	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	187	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	187	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	08-08-16 1:42	08-Aug-16	14-08-16 8:36	1381	Amazon Fire	192	nlefssc	Fire1	7133	18-06-16 14:10	608.6120131	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	08-08-16 1:42	08-Aug-16	14-08-16 8:36	1381	Amazon Fire	192	zjwiqhw	Fire1	7133	14-08-16 11:28	608.6120131	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	199	nlefssc	Fire1	11236	18-06-16 14:10	754.7792371	0	0	1	0
D8IC8B	Sunday	14-08-16 8:36	19-12-16 16:42	19-Dec-16	14-08-16 8:36	1381	Amazon Fire	199	zjwiqhw	Fire1	11236	14-08-16 11:28	754.7792371	0	0	1	0
WL07ZB	Sunday	19-11-15 1:37	23-01-17 7:09	23-Jan-17	06-02-16 8:32	4940	Amazon Fire	88	iblptas	Fire1	12633	07-02-16 1:06	144.0989467	0	0	1	0
WL07ZB	Sunday	19-11-15 1:37	23-01-17 7:09	23-Jan-17	06-02-16 8:32	4940	Amazon Fire	108	iblptas	Fire1	12633	07-02-16 1:06	144.0989467	0	0	1	0
XUL7TT	Sunday	06-02-16 8:32	23-01-17 7:09	23-Jan-17	06-02-16 8:32	4940	Amazon Fire	88	iblptas	Fire1	12633	07-02-16 1:06	144.0989467	0	0	1	0
XUL7TT	Sunday	06-02-16 8:32	23-01-17 7:09	23-Jan-17	06-02-16 8:32	4940	Amazon Fire	108	iblptas	Fire1	12633	07-02-16 1:06	144.0989467	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	09-01-17 0:30	09-Jan-17	17-07-16 5:44	4006	Amazon Fire	128	dewrrsz	Fire2	12068	17-07-16 7:57	656.041753	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	09-01-17 0:30	09-Jan-17	17-07-16 5:44	4006	Amazon Fire	128	mrqeeok	Fire2	12068	29-12-16 9:29	656.041753	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	166	dewrrsz	Fire2	11000	17-07-16 7:57	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	166	mrqeeok	Fire2	11000	29-12-16 9:29	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	167	dewrrsz	Fire2	11000	17-07-16 7:57	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	167	mrqeeok	Fire2	11000	29-12-16 9:29	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	172	dewrrsz	Fire2	11000	17-07-16 7:57	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	172	mrqeeok	Fire2	11000	29-12-16 9:29	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	178	dewrrsz	Fire2	11000	17-07-16 7:57	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	178	dewrrsz	Fire2	11000	17-07-16 7:57	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	178	mrqeeok	Fire2	11000	29-12-16 9:29	706.5594292	0	0	1	0
D8IC8B	Sunday	17-07-16 5:43	12-12-16 9:36	12-Dec-16	17-07-16 5:44	4006	Amazon Fire	178	mrqeeok	Fire2	11000	29-12-16 9:29	706.5594292	0	0	1	0
DMWLE1	Sunday	12-07-16 16:03	30-01-17 2:35	30-Jan-17	12-07-16 16:03	4495	Amazon Fire	10	zonuwnc	Fire2	12908	13-07-16 7:56	414.1363501	0	0	1	0
DMWLE1	Sunday	15-06-14 13:07	08-08-16 17:33	08-Aug-16	19-07-14 2:18	3796	Amazon Fire	29	ealqkwq	Fire2	7142	19-07-14 11:17	1491.099426	0	0	1	0
DMWLE1	Sunday	15-06-14 13:07	08-08-16 17:33	08-Aug-16	19-07-14 2:18	3796	Amazon Fire	58	ealqkwq	Fire2	7142	19-07-14 11:17	1491.099426	0	0	1	0
DMWLE1	Sunday	15-06-14 13:07	08-08-16 17:33	08-Aug-16	19-07-14 2:18	3796	Amazon Fire	68	ealqkwq	Fire2	7142	19-07-14 11:17	1491.099426	0	0	1	0
DMWLE1	Sunday	08-02-16 22:29	04-07-16 20:35	04-Jul-16	20-10-15 4:51	1858	Amazon Fire	175	psopwmt	Fire2	6276	20-10-15 20:36	1531.532261	0	0	1	0
DMWLE1	Sunday	08-02-16 22:29	04-07-16 20:35	04-Jul-16	20-10-15 4:51	1858	Amazon Fire	175	cfcebaw	Fire2	6276	03-01-16 18:11	1531.532261	0	0	1	0
DMWLE1	Sunday	12-07-16 16:03	06-02-17 14:36	06-Feb-17	12-07-16 16:03	4495	Amazon Fire	182	zonuwnc	Fire2	13203	13-07-16 7:56	356.7823677	0	0	1	0
DMWLE1	Sunday	12-07-16 16:03	06-02-17 14:36	06-Feb-17	12-07-16 16:03	4495	Amazon Fire	188	zonuwnc	Fire2	13203	13-07-16 7:56	356.7823677	0	0	1	0
DMWLE1	Sunday	12-07-16 16:03	06-02-17 14:36	06-Feb-17	12-07-16 16:03	4495	Amazon Fire	196	zonuwnc	Fire2	13203	13-07-16 7:56	356.7823677	0	0	1	0
DMWLE1	Sunday	12-07-16 16:03	06-02-17 14:36	06-Feb-17	12-07-16 16:03	4495	Amazon Fire	197	zonuwnc	Fire2	13203	13-07-16 7:56	356.7823677	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	28-12-15 10:45	28-Dec-15	12-01-15 2:03	2297	Amazon Fire	11	dbwksbc	Inferno	2907	24-12-14 17:59	476.9962456	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	28-12-15 10:45	28-Dec-15	12-01-15 2:03	2297	Amazon Fire	11	okfkehs	Inferno	2907	12-01-15 16:12	476.9962456	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	01-08-16 13:17	01-Aug-16	12-01-15 2:03	2297	Amazon Fire	14	dbwksbc	Inferno	6951	24-12-14 17:59	389.2791809	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	01-08-16 13:17	01-Aug-16	12-01-15 2:03	2297	Amazon Fire	14	okfkehs	Inferno	6951	12-01-15 16:12	389.2791809	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	28-12-15 10:45	28-Dec-15	12-01-15 2:03	2297	Amazon Fire	20	dbwksbc	Inferno	2907	24-12-14 17:59	476.9962456	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	28-12-15 10:45	28-Dec-15	12-01-15 2:03	2297	Amazon Fire	20	okfkehs	Inferno	2907	12-01-15 16:12	476.9962456	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	01-08-16 13:17	01-Aug-16	12-01-15 2:03	2297	Amazon Fire	21	dbwksbc	Inferno	6951	24-12-14 17:59	389.2791809	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	01-08-16 13:17	01-Aug-16	12-01-15 2:03	2297	Amazon Fire	21	okfkehs	Inferno	6951	12-01-15 16:12	389.2791809	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	74	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	74	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	81	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	81	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	105	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	105	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	112	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	112	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	16-02-15 1:52	16-Feb-15	12-01-15 2:03	2297	Amazon Fire	113	dbwksbc	Inferno	643	24-12-14 17:59	516.7063047	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	16-02-15 1:52	16-Feb-15	12-01-15 2:03	2297	Amazon Fire	113	okfkehs	Inferno	643	12-01-15 16:12	516.7063047	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	127	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	127	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	133	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	133	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	133	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	133	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	16-02-15 1:52	16-Feb-15	12-01-15 2:03	2297	Amazon Fire	135	dbwksbc	Inferno	643	24-12-14 17:59	516.7063047	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	16-02-15 1:52	16-Feb-15	12-01-15 2:03	2297	Amazon Fire	135	okfkehs	Inferno	643	12-01-15 16:12	516.7063047	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	136	dbwksbc	Inferno	3006	24-12-14 17:59	528.681811	0	0	1	0
83RCJF	Sunday	07-07-14 8:35	04-01-16 19:24	04-Jan-16	12-01-15 2:03	2297	Amazon Fire	136	okfkehs	Inferno	3006	12-01-15 16:12	528.681811	0	0	1	0
D8IC8B	Sunday	10-06-15 15:20	03-10-16 11:09	03-Oct-16	11-04-16 15:03	4917	Amazon Fire	197	pseppjs	Inferno	8681	11-04-16 16:04	1196.584652	0	0	1	0
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	7	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	7	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	9	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	9	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	11	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	11	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	15	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	15	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	19	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	19	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	25	qfxhitr	Fire1	709	03-11-14 14:02	1209.652755	1	1	1	1
D8IC8B	Monday	08-10-13 11:56	03-03-15 10:13	03-Mar-15	03-11-14 5:10	692	Amazon Fire	25	dunnniu	Fire1	709	18-12-16 2:27	1209.652755	1	1	1	1
DMWLE1	Monday	14-03-14 16:33	17-01-17 18:19	17-Jan-17	22-02-16 11:48	2381	Amazon Fire	26	ebmegkj	Fire1	12371	21-10-16 7:23	420.6466737	1	1	1	1
WL07ZB	Monday	30-03-16 7:05	06-09-16 4:42	06-Sep-16	30-03-16 7:05	278	Amazon Fire	192	gzuroeg	Fire1	7865	29-01-16 1:50	181.9871762	1	1	1	1
WL07ZB	Monday	30-03-16 7:05	06-09-16 4:42	06-Sep-16	30-03-16 7:05	278	Amazon Fire	192	zznvcwc	Fire1	7865	30-03-16 9:20	181.9871762	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	08-11-16 17:28	08-Nov-16	17-07-16 5:44	4006	Amazon Fire	8	dewrrsz	Fire2	9775	17-07-16 7:57	797.3184471	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	08-11-16 17:28	08-Nov-16	17-07-16 5:44	4006	Amazon Fire	8	mrqeeok	Fire2	9775	29-12-16 9:29	797.3184471	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	08-11-16 17:28	08-Nov-16	17-07-16 5:44	4006	Amazon Fire	29	dewrrsz	Fire2	9775	17-07-16 7:57	797.3184471	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	08-11-16 17:28	08-Nov-16	17-07-16 5:44	4006	Amazon Fire	29	mrqeeok	Fire2	9775	29-12-16 9:29	797.3184471	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	18-10-16 23:49	18-Oct-16	17-07-16 5:44	4006	Amazon Fire	31	dewrrsz	Fire2	9110	17-07-16 7:57	799.2082927	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	18-10-16 23:49	18-Oct-16	17-07-16 5:44	4006	Amazon Fire	31	mrqeeok	Fire2	9110	29-12-16 9:29	799.2082927	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	11-10-16 7:43	11-Oct-16	17-07-16 5:44	4006	Amazon Fire	68	dewrrsz	Fire2	8896	17-07-16 7:57	880.9818542	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	11-10-16 7:43	11-Oct-16	17-07-16 5:44	4006	Amazon Fire	68	mrqeeok	Fire2	8896	29-12-16 9:29	880.9818542	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	18-10-16 23:49	18-Oct-16	17-07-16 5:44	4006	Amazon Fire	84	dewrrsz	Fire2	9110	17-07-16 7:57	799.2082927	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	18-10-16 23:49	18-Oct-16	17-07-16 5:44	4006	Amazon Fire	84	mrqeeok	Fire2	9110	29-12-16 9:29	799.2082927	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	02-08-16 2:16	02-Aug-16	17-07-16 5:44	4006	Amazon Fire	91	dewrrsz	Fire2	6985	17-07-16 7:57	829.7968952	1	1	1	1
D8IC8B	Monday	17-07-16 5:43	02-08-16 2:16	02-Aug-16	17-07-16 5:44	4006	Amazon Fire	91	mrqeeok	Fire2	6985	29-12-16 9:29	829.7968952	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	11-08-15 2:08	11-Aug-15	21-02-15 20:32	3795	Amazon Fire	116	znzrkgp	Fire2	1634	21-02-15 21:40	1194.950699	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	127	kdsvfhw	Fire2	7495	07-04-15 17:01	1503.116963	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	131	kdsvfhw	Fire2	7495	07-04-15 17:01	1503.116963	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	136	kdsvfhw	Fire2	7495	07-04-15 17:01	1503.116963	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	141	kdsvfhw	Fire2	7495	07-04-15 17:01	1503.116963	1	1	1	1
D8IC8B	Monday	21-02-15 20:32	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	145	kdsvfhw	Fire2	7495	07-04-15 17:01	1503.116963	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	20-09-16 1:35	20-Sep-16	19-07-14 2:18	3796	Amazon Fire	40	ealqkwq	Fire2	8292	19-07-14 11:17	1827.436378	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	65	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	65	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	80	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	12-05-15 13:44	12-May-15	19-07-14 2:18	3796	Amazon Fire	81	ealqkwq	Fire2	1014	19-07-14 11:17	1890.926794	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	20-09-16 1:35	20-Sep-16	19-07-14 2:18	3796	Amazon Fire	87	ealqkwq	Fire2	8292	19-07-14 11:17	1827.436378	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	94	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	103	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	133	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	136	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
DMWLE1	Monday	20-10-13 11:32	18-08-15 2:16	18-Aug-15	20-07-14 12:36	583	Amazon Fire	140	ljeidkd	Fire2	1684	20-07-14 15:13	1959.240343	1	1	1	1
DMWLE1	Monday	20-10-13 11:32	18-08-15 2:16	18-Aug-15	20-07-14 12:36	583	Amazon Fire	142	ljeidkd	Fire2	1684	20-07-14 15:13	1959.240343	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	27-09-16 2:59	27-Sep-16	19-07-14 2:18	3796	Amazon Fire	142	ealqkwq	Fire2	8495	19-07-14 11:17	1970.043887	1	1	1	1
DMWLE1	Monday	15-06-14 13:07	18-10-16 5:16	18-Oct-16	19-07-14 2:18	3796	Amazon Fire	153	ealqkwq	Fire2	9109	19-07-14 11:17	1872.687134	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	141	dbwksbc	Inferno	8695	24-12-14 17:59	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	141	okfkehs	Inferno	8695	12-01-15 16:12	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	158	dbwksbc	Inferno	8695	24-12-14 17:59	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	158	okfkehs	Inferno	8695	12-01-15 16:12	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	162	dbwksbc	Inferno	8695	24-12-14 17:59	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	162	okfkehs	Inferno	8695	12-01-15 16:12	584.4184381	1	1	1	1
83RCJF	Monday	07-07-14 8:35	04-10-16 6:00	04-Oct-16	12-01-15 2:03	2297	Amazon Fire	165	dbwksbc	Inferno	8695	24-12-14 17:59	584.4184381	1	1	1	1
