Campaign	Year of Date	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
ZBW0OM	2016	28-02-16 1:40	02-05-16 8:25	02-May-16	28-02-16 1:41	1718	Amazon Fire	106	twlpwbg	Fire2	4890	28-02-16 13:47	Sunday	1466.13748	0	0	1	0
15R3D0	2017	07-10-14 1:11	09-01-17 8:59	09-Jan-17	27-10-16 16:38	4608	Amazon Fire	65	keeysnb	Inferno	12071	28-10-16 0:27	Sunday	574.8749114	0	0	1	0
15R3D0	2016	26-02-17 1:23	31-10-16 13:57	31-Oct-16	26-02-17 1:23	762	Amazon Fire	84	mxulsiv	Inferno	9527	30-10-16 12:49	Sunday	912.3877115	0	0	1	0
15R3D0	2016	26-02-17 1:23	31-10-16 13:57	31-Oct-16	26-02-17 1:23	762	Amazon Fire	84	xgqomqk	Inferno	9527	26-02-17 4:02	Sunday	912.3877115	0	0	1	0
15R3D0	2016	26-02-17 1:23	31-10-16 13:57	31-Oct-16	26-02-17 1:23	762	Amazon Fire	92	mxulsiv	Inferno	9527	30-10-16 12:49	Sunday	912.3877115	0	0	1	0
15R3D0	2016	26-02-17 1:23	31-10-16 13:57	31-Oct-16	26-02-17 1:23	762	Amazon Fire	92	xgqomqk	Inferno	9527	26-02-17 4:02	Sunday	912.3877115	0	0	1	0
AEJF2Y	2016	25-03-16 13:01	18-07-16 4:42	18-Jul-16	21-06-16 1:37	1764	Amazon Fire	66	bbrrono	Inferno	6610	21-06-16 5:01	Sunday	1001.504202	0	0	1	0
AEJF2Y	2016	25-03-16 13:01	18-07-16 4:42	18-Jul-16	21-06-16 1:37	1764	Amazon Fire	68	bbrrono	Inferno	6610	21-06-16 5:01	Sunday	1001.504202	0	0	1	0
E35Y1Z	2017	20-04-16 16:44	09-01-17 8:59	09-Jan-17	27-10-16 16:38	4608	Amazon Fire	65	keeysnb	Inferno	12071	28-10-16 0:27	Sunday	574.8749114	0	0	1	0
TTFAQ5	2016	04-09-14 21:52	18-07-16 4:42	18-Jul-16	21-06-16 1:37	1764	Amazon Fire	66	bbrrono	Inferno	6610	21-06-16 5:01	Sunday	1001.504202	0	0	1	0
TTFAQ5	2016	04-09-14 21:52	18-07-16 4:42	18-Jul-16	21-06-16 1:37	1764	Amazon Fire	68	bbrrono	Inferno	6610	21-06-16 5:01	Sunday	1001.504202	0	0	1	0
YUHQJ6	2016	07-05-15 12:48	02-05-16 22:40	02-May-16	09-07-15 5:55	729	Amazon Fire	69	pfuldmv	Inferno	4884	09-07-15 17:18	Sunday	607.1311947	0	0	1	0
YUHQJ6	2016	07-05-15 12:48	02-05-16 22:40	02-May-16	09-07-15 5:55	729	Amazon Fire	89	pfuldmv	Inferno	4884	09-07-15 17:18	Sunday	607.1311947	0	0	1	0
YUHQJ6	2016	12-11-15 4:28	16-05-16 9:35	16-May-16	12-11-15 4:28	1369	Amazon Fire	96	zyqgedt	Inferno	5140	12-11-15 19:22	Sunday	1130.256512	0	0	1	0
YUHQJ6	2017	07-05-15 12:48	13-02-17 1:36	13-Feb-17	09-07-15 5:55	729	Amazon Fire	118	pfuldmv	Inferno	13455	09-07-15 17:18	Sunday	693.1344473	0	0	1	0
YUHQJ6	2016	12-11-15 4:28	16-05-16 9:35	16-May-16	12-11-15 4:28	1369	Amazon Fire	127	zyqgedt	Inferno	5140	12-11-15 19:22	Sunday	1130.256512	0	0	1	0
YUHQJ6	2017	07-05-15 12:48	13-02-17 1:36	13-Feb-17	09-07-15 5:55	729	Amazon Fire	155	pfuldmv	Inferno	13455	09-07-15 17:18	Sunday	693.1344473	0	0	1	0
ZBW0OM	2016	11-04-16 15:03	03-10-16 11:09	03-Oct-16	11-04-16 15:03	4917	Amazon Fire	197	pseppjs	Inferno	8681	11-04-16 16:04	Sunday	1196.584652	0	0	1	0
6JI9BO	2017	20-09-16 18:46	17-01-17 18:19	17-Jan-17	22-02-16 11:48	2381	Amazon Fire	26	ebmegkj	Fire1	12371	21-10-16 7:23	Monday	420.6466737	1	1	1	1
E35Y1Z	2014	20-11-14 20:43	02-12-14 23:26	02-Dec-14	20-11-14 20:43	4051	Amazon Fire	10	gpdeirq	Fire1	403	21-11-14 8:40	Monday	1083.527513	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	06-12-16 1:16	06-Dec-16	20-11-14 20:43	4051	Amazon Fire	14	gpdeirq	Fire1	10765	21-11-14 8:40	Monday	902.4018003	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	06-12-16 1:16	06-Dec-16	20-11-14 20:43	4051	Amazon Fire	58	gpdeirq	Fire1	10765	21-11-14 8:40	Monday	902.4018003	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	26-01-16 18:32	26-Jan-16	20-11-14 20:43	4051	Amazon Fire	171	gpdeirq	Fire1	3301	21-11-14 8:40	Monday	1116.728799	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	26-01-16 18:32	26-Jan-16	20-11-14 20:43	4051	Amazon Fire	183	gpdeirq	Fire1	3301	21-11-14 8:40	Monday	1116.728799	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	26-01-16 18:32	26-Jan-16	20-11-14 20:43	4051	Amazon Fire	183	gpdeirq	Fire1	3301	21-11-14 8:40	Monday	1116.728799	1	1	1	1
E35Y1Z	2016	20-11-14 20:43	26-01-16 18:32	26-Jan-16	20-11-14 20:43	4051	Amazon Fire	188	gpdeirq	Fire1	3301	21-11-14 8:40	Monday	1116.728799	1	1	1	1
VR88YD	2016	12-11-16 13:25	15-11-16 14:06	15-Nov-16	12-11-16 13:25	4992	Amazon Fire	142	igmaoje	Fire1	10031	12-11-16 22:29	Monday	683.8604225	1	1	1	1
VR88YD	2016	12-11-16 13:25	15-11-16 14:06	15-Nov-16	12-11-16 13:25	4992	Amazon Fire	150	igmaoje	Fire1	10031	12-11-16 22:29	Monday	683.8604225	1	1	1	1
ZBW0OM	2017	01-05-14 21:40	17-01-17 18:19	17-Jan-17	22-02-16 11:48	2381	Amazon Fire	26	ebmegkj	Fire1	12371	21-10-16 7:23	Monday	420.6466737	1	1	1	1
ZBW0OM	2017	23-04-15 8:01	17-01-17 18:19	17-Jan-17	22-02-16 11:48	2381	Amazon Fire	26	ebmegkj	Fire1	12371	21-10-16 7:23	Monday	420.6466737	1	1	1	1
15R3D0	2015	02-04-15 9:04	11-08-15 2:08	11-Aug-15	21-02-15 20:32	3795	Amazon Fire	116	znzrkgp	Fire2	1634	21-02-15 21:40	Monday	1194.950699	1	1	1	1
15R3D0	2016	02-04-15 9:04	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	127	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
15R3D0	2016	02-04-15 9:04	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	131	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
15R3D0	2016	02-04-15 9:04	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	136	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
15R3D0	2016	02-04-15 9:04	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	141	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
15R3D0	2016	02-04-15 9:04	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	145	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
6JI9BO	2017	11-03-16 18:50	03-01-17 7:17	03-Jan-17	11-03-16 18:51	688	Amazon Fire	15	obqeswe	Fire2	11802	12-03-16 4:21	Monday	359.9139592	1	1	1	1
6JI9BO	2017	11-03-16 18:50	03-01-17 7:17	03-Jan-17	11-03-16 18:51	688	Amazon Fire	28	obqeswe	Fire2	11802	12-03-16 4:21	Monday	359.9139592	1	1	1	1
6JI9BO	2017	11-03-16 18:50	03-01-17 7:17	03-Jan-17	11-03-16 18:51	688	Amazon Fire	50	obqeswe	Fire2	11802	12-03-16 4:21	Monday	359.9139592	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	57	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	87	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	07-06-16 20:05	07-Jun-16	11-03-16 18:51	688	Amazon Fire	113	obqeswe	Fire2	5620	12-03-16 4:21	Monday	426.6654626	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	124	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	127	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	134	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	140	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	149	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
6JI9BO	2016	11-03-16 18:50	07-06-16 20:05	07-Jun-16	11-03-16 18:51	688	Amazon Fire	159	obqeswe	Fire2	5620	12-03-16 4:21	Monday	426.6654626	1	1	1	1
6JI9BO	2016	11-03-16 18:50	01-11-16 13:59	01-Nov-16	11-03-16 18:51	688	Amazon Fire	159	obqeswe	Fire2	9556	12-03-16 4:21	Monday	333.7970039	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	41	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	48	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	77	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	83	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	93	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	102	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
AEJF2Y	2016	18-02-14 21:17	08-11-16 11:48	08-Nov-16	18-02-14 21:17	898	Amazon Fire	130	hyrpdtq	Fire2	9757	19-02-14 3:34	Monday	970.5174983	1	1	1	1
SE5X9U	2015	12-03-14 19:59	11-08-15 2:08	11-Aug-15	21-02-15 20:32	3795	Amazon Fire	116	znzrkgp	Fire2	1634	21-02-15 21:40	Monday	1194.950699	1	1	1	1
SE5X9U	2016	12-03-14 19:59	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	127	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
SE5X9U	2016	12-03-14 19:59	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	131	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
SE5X9U	2016	12-03-14 19:59	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	136	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
SE5X9U	2016	12-03-14 19:59	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	141	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
SE5X9U	2016	12-03-14 19:59	23-08-16 16:19	23-Aug-16	21-02-15 20:32	3795	Amazon Fire	145	kdsvfhw	Fire2	7495	07-04-15 17:01	Monday	1503.116963	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	50	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	50	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	50	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	50	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	65	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	65	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	84	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	84	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	87	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	87	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	98	xumnnco	Fire2	11275	16-11-15 6:02	Monday	2033.418862	1	1	1	1
YUHQJ6	2016	16-11-15 4:01	20-12-16 21:42	20-Dec-16	16-11-15 4:01	1501	Amazon Fire	98	sytpefv	Fire2	11275	24-02-16 7:41	Monday	2033.418862	1	1	1	1
15R3D0	2017	26-02-17 1:23	31-01-17 16:42	31-Jan-17	26-02-17 1:23	762	Amazon Fire	48	mxulsiv	Inferno	12918	30-10-16 12:49	Monday	1018.143009	1	1	1	1
15R3D0	2017	26-02-17 1:23	31-01-17 16:42	31-Jan-17	26-02-17 1:23	762	Amazon Fire	48	xgqomqk	Inferno	12918	26-02-17 4:02	Monday	1018.143009	1	1	1	1
15R3D0	2017	26-02-17 1:23	31-01-17 16:42	31-Jan-17	26-02-17 1:23	762	Amazon Fire	53	mxulsiv	Inferno	12918	30-10-16 12:49	Monday	1018.143009	1	1	1	1
15R3D0	2017	26-02-17 1:23	31-01-17 16:42	31-Jan-17	26-02-17 1:23	762	Amazon Fire	53	xgqomqk	Inferno	12918	26-02-17 4:02	Monday	1018.143009	1	1	1	1
15R3D0	2016	10-03-14 21:23	22-11-16 21:25	22-Nov-16	18-05-16 22:53	2042	Amazon Fire	91	ruekrol	Inferno	10265	19-05-16 11:00	Monday	2480.207198	1	1	1	1
15R3D0	2016	10-03-14 21:23	22-11-16 21:25	22-Nov-16	18-05-16 22:53	2042	Amazon Fire	122	ruekrol	Inferno	10265	19-05-16 11:00	Monday	2480.207198	1	1	1	1
AEJF2Y	2016	04-11-16 10:54	27-12-16 18:36	27-Dec-16	04-11-16 10:54	3710	Amazon Fire	9	rmtflvh	Inferno	11548	05-11-16 0:42	Monday	486.693079	1	1	1	1
AEJF2Y	2016	04-11-16 10:54	27-12-16 18:36	27-Dec-16	04-11-16 10:54	3710	Amazon Fire	11	rmtflvh	Inferno	11548	05-11-16 0:42	Monday	486.693079	1	1	1	1
AEJF2Y	2016	04-11-16 10:54	27-12-16 18:36	27-Dec-16	04-11-16 10:54	3710	Amazon Fire	24	rmtflvh	Inferno	11548	05-11-16 0:42	Monday	486.693079	1	1	1	1
AEJF2Y	2016	04-11-16 10:54	27-12-16 18:36	27-Dec-16	04-11-16 10:54	3710	Amazon Fire	45	rmtflvh	Inferno	11548	05-11-16 0:42	Monday	486.693079	1	1	1	1
E35Y1Z	2016	01-05-15 9:04	06-09-16 4:42	06-Sep-16	28-01-16 22:07	276	Amazon Fire	192	gzuroeg	Inferno	7865	29-01-16 1:50	Monday	181.9871762	1	1	1	1
E35Y1Z	2016	01-05-15 9:04	06-09-16 4:42	06-Sep-16	28-01-16 22:07	276	Amazon Fire	192	zznvcwc	Inferno	7865	30-03-16 9:20	Monday	181.9871762	1	1	1	1
YUHQJ6	2016	28-02-16 3:25	01-11-16 2:53	01-Nov-16	28-02-16 3:25	4467	Amazon Fire	13	dknvbve	Inferno	9572	28-02-16 9:45	Monday	528.9082843	1	1	1	1
ZBW0OM	2016	11-04-16 15:03	19-04-16 18:00	19-Apr-16	11-04-16 15:03	4917	Amazon Fire	148	pseppjs	Inferno	4664	11-04-16 16:04	Monday	1469.472108	1	1	1	1
ZBW0OM	2016	11-04-16 15:03	19-04-16 18:00	19-Apr-16	11-04-16 15:03	4917	Amazon Fire	179	pseppjs	Inferno	4664	11-04-16 16:04	Monday	1469.472108	1	1	1	1
6JI9BO	2016	20-09-16 18:46	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	39	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
6JI9BO	2016	20-09-16 18:46	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	96	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	108	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	08-06-16 6:50	08-Jun-16	20-11-14 20:43	4051	Amazon Fire	139	gpdeirq	Fire1	5664	21-11-14 8:40	Tuesday	678.1199723	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	139	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	151	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	151	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	160	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	167	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	169	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	174	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
E35Y1Z	2016	20-11-14 20:43	13-07-16 3:57	13-Jul-16	20-11-14 20:43	4051	Amazon Fire	180	gpdeirq	Fire1	6505	21-11-14 8:40	Tuesday	614.2388665	2	2	1	2
ZBW0OM	2016	01-05-14 21:40	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	39	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
ZBW0OM	2016	23-04-15 8:01	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	39	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
ZBW0OM	2016	01-05-14 21:40	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	96	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
ZBW0OM	2016	23-04-15 8:01	07-09-16 14:11	07-Sep-16	22-02-16 11:48	2381	Amazon Fire	96	aleszdg	Fire1	7905	22-02-16 17:17	Tuesday	536.5418426	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	44	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	47	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	49	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	21-09-16 4:25	21-Sep-16	11-03-16 18:51	688	Amazon Fire	76	obqeswe	Fire2	8304	12-03-16 4:21	Tuesday	252.8918403	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	85	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	103	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	105	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	21-09-16 4:25	21-Sep-16	11-03-16 18:51	688	Amazon Fire	105	obqeswe	Fire2	8304	12-03-16 4:21	Tuesday	252.8918403	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	107	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	118	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	140	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2016	11-03-16 18:50	07-09-16 5:33	07-Sep-16	11-03-16 18:51	688	Amazon Fire	143	obqeswe	Fire2	7893	12-03-16 4:21	Tuesday	194.4857729	2	2	1	2
6JI9BO	2017	12-01-17 16:38	01-02-17 21:40	01-Feb-17	12-01-17 16:38	3508	Amazon Fire	146	zshdxvb	Fire2	12985	12-01-17 20:59	Tuesday	698.5015652	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	149	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	157	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	157	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2017	12-01-17 16:38	01-02-17 21:40	01-Feb-17	12-01-17 16:38	3508	Amazon Fire	164	zshdxvb	Fire2	12985	12-01-17 20:59	Tuesday	698.5015652	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	169	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	172	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	175	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
6JI9BO	2016	11-03-16 18:50	29-06-16 11:04	29-Jun-16	11-03-16 18:51	688	Amazon Fire	185	obqeswe	Fire2	6136	12-03-16 4:21	Tuesday	217.310697	2	2	1	2
AEJF2Y	2014	18-02-14 21:17	19-11-14 19:51	19-Nov-14	18-02-14 21:17	898	Amazon Fire	36	hyrpdtq	Fire2	371	19-02-14 3:34	Tuesday	705.6645526	2	2	1	2
AEJF2Y	2015	18-02-14 21:17	28-01-15 15:19	28-Jan-15	18-02-14 21:17	898	Amazon Fire	38	hyrpdtq	Fire2	582	19-02-14 3:34	Tuesday	658.3502359	2	2	1	2
AEJF2Y	2015	18-02-14 21:17	28-01-15 15:19	28-Jan-15	18-02-14 21:17	898	Amazon Fire	82	hyrpdtq	Fire2	582	19-02-14 3:34	Tuesday	658.3502359	2	2	1	2
VR88YD	2015	13-11-14 6:34	11-02-15 19:30	11-Feb-15	13-11-14 6:34	3295	Amazon Fire	27	izphfje	Fire2	635	13-11-14 12:37	Tuesday	400.2864425	2	2	1	2
VR88YD	2015	13-11-14 6:34	11-02-15 19:30	11-Feb-15	13-11-14 6:34	3295	Amazon Fire	31	izphfje	Fire2	635	13-11-14 12:37	Tuesday	400.2864425	2	2	1	2
YUHQJ6	2016	16-11-15 4:01	03-02-16 20:26	03-Feb-16	16-11-15 4:01	1501	Amazon Fire	143	xumnnco	Fire2	3395	16-11-15 6:02	Tuesday	1335.576258	2	2	1	2
YUHQJ6	2016	16-11-15 4:01	03-02-16 20:26	03-Feb-16	16-11-15 4:01	1501	Amazon Fire	143	sytpefv	Fire2	3395	24-02-16 7:41	Tuesday	1335.576258	2	2	1	2
